brand_name,listing_id,offer_price,original_price,product_id,product_link,product_name
Metronaut,LSTTSHFCG4YUPBYYFDG0EJDBS,359,799,TSHFCG4YUPBYYFDG,http://flipkart.com/metronaut-printed-men-round-neck-dark-blue-t-shirt/p/itmfcg4yp3hg7p7f,Printed Men Round Neck Dark Blue T-Shirt
U.s.Polo Association,LSTTSHFHF373H2CZUDH9OPPDW,699,999,TSHFHF373H2CZUDH,http://flipkart.com/u-s-polo-association-printed-men-round-neck-blue-t-shirt/p/itmfhf37xztkng4e,Printed Men Round Neck Blue T-Shirt
Diwazzo,LSTTSHFENDFKTZXHWKGHN3L17,284,799,TSHFENDFKTZXHWKG,http://flipkart.com/diwazzo-color-block-men-round-neck-green-t-shirt/p/itm2d63f240bd558,Color Block Men Round Neck Green T-Shirt
UZEE,LSTTSHFBT6V23CZQ8PF3MNZIT,269,999,TSHFBT6V23CZQ8PF,http://flipkart.com/uzee-graphic-print-men-round-neck-white-t-shirt/p/itmfbv8byz8qxbya,Graphic Print Men Round Neck White T-Shirt
SCATCHITE,LSTTSHFNH44ZYSQB4R2VK62DK,269,999,TSHFNH44ZYSQB4R2,http://flipkart.com/scatchite-printed-men-round-neck-white-t-shirt/p/itm7303b76235207,Printed Men Round Neck White T-Shirt
TSX,LSTTSHFFJ3SW3FUNJJYDB21R0,229,799,TSHFFJ3SW3FUNJJY,http://flipkart.com/tsx-color-block-men-polo-neck-red-blue-t-shirt/p/itmffkucbgj2aftg,"Color Block Men Polo Neck Red, Blue T-Shirt"
Tripr,LSTTSHFKG84HEUYFPQUR5NYGM,401,"1,399",TSHFKG84HEUYFPQU,http://flipkart.com/tripr-printed-men-hooded-neck-dark-blue-t-shirt/p/itm193417092e3c3,Printed Men Hooded Neck Dark Blue T-Shirt
Dillinger,LSTTSHF5DN3YRNGAMYPVP2BTA,349,899,TSHF5DN3YRNGAMYP,http://flipkart.com/dillinger-striped-men-round-neck-dark-blue-t-shirt/p/itmfgfuvmsgjywuj,Striped Men Round Neck Dark Blue T-Shirt
U.S. Polo Assn,LSTTSHF7Z9QKHF23TPY2RMGOO,949,"1,599",TSHF7Z9QKHF23TPY,http://flipkart.com/u-s-polo-assn-solid-men-neck-blue-t-shirt/p/itmf7z9qqnw7hu3z,Solid Men Polo Neck Blue T-Shirt
Wrath,LSTTSHFPFNHHCB2HJ4X2I5KAE,675,"1,499",TSHFPFNHHCB2HJ4X,http://flipkart.com/wrath-color-block-men-round-neck-multicolor-t-shirt/p/itm1bfad5b7eba80,Color Block Men Round Neck Multicolor T-Shirt
Tfurnish,LSTTSHF97EH8HQNQHV6WBRVUK,329,999,TSHF97EH8HQNQHV6,http://flipkart.com/tfurnish-solid-men-hooded-neck-red-t-shirt/p/itmf982ghcmpj2kj,Solid Men Hooded Neck Red T-Shirt
Billion,LSTTSHFMZ9QURFS5RVAFEJP34,404,899,TSHFMZ9QURFS5RVA,http://flipkart.com/billion-solid-men-round-neck-black-t-shirt/p/itmc402393289af6,Solid Men Round Neck Black T-Shirt
DAGCROS,LSTTSHFNH3E8CMJGVFMER4YU9,360,999,TSHFNH3E8CMJGVFM,http://flipkart.com/dagcros-color-block-men-hooded-neck-white-black-t-shirt/p/itm4693c105966f3,"Color Block Men Hooded Neck White, Black T-Shirt"
Billion,LSTTSHEVPYJMHTAXHPV5XTFNO,279,799,TSHEVPYJMHTAXHPV,http://flipkart.com/billion-perfectfit-solid-men-v-neck-black-grey-t-shirt/p/itmf3yvnqrqgwtjy,"PerfectFit Solid Men V-Neck Black, Grey T-Shirt"
Seven Rocks,LSTTSHEX9FKUVGMGJN91QAZWK,369,"1,299",TSHEX9FKUVGMGJN9,http://flipkart.com/seven-rocks-solid-men-v-neck-dark-blue-t-shirt/p/itmf3ysfsebfn6h5,Solid Men V Neck Dark Blue T-Shirt
REEBOK,LSTTSHFGZXPEDYVWSCJ6KS6FB,824,"1,099",TSHFGZXPEDYVWSCJ,http://flipkart.com/reebok-solid-men-round-neck-dark-blue-t-shirt/p/itmb77326a3c2e1b,Solid Men Round Neck Dark Blue T-Shirt
Metronaut,LSTTSHF4YZGK653P7ZXLQH6DP,274,549,TSHF4YZGK653P7ZX,http://flipkart.com/metronaut-athleisure-solid-men-round-neck-green-t-shirt/p/itmfgqsgs5sdwyt9,Athleisure Solid Men Round Neck Green T-Shirt
Black Collection,LSTTSHFZYXPRFBCXX56DTDOGG,599,"1,399",TSHFZYXPRFBCXX56,http://flipkart.com/black-collection-solid-men-double-collared-neck-gold-t-shirt/p/itm796724930af58,Solid Men Double Collared Neck Gold T-Shirt
U.S. Polo Assn,LSTTSHF8FJRBJTXAPYFOP6V0C,899,"1,599",TSHF8FJRBJTXAPYF,http://flipkart.com/u-s-polo-assn-solid-men-neck-maroon-t-shirt/p/itmf8fk2r34ecqdm,Solid Men Polo Neck Maroon T-Shirt
Metronaut,LSTTSHFD8FYBWM2QS3U27QBEH,449,999,TSHFD8FYBWM2QS3U,http://flipkart.com/metronaut-solid-men-round-neck-dark-blue-t-shirt/p/itmfd8fygbee9vcd,Solid Men Round Neck Dark Blue T-Shirt
Seven Rocks,LSTTSHF9MX4GJHZGPBQPYSJ8R,379,"1,299",TSHF9MX4GJHZGPBQ,http://flipkart.com/seven-rocks-solid-men-hooded-neck-black-t-shirt/p/itmf9nyqbgpqybwe,Solid Men Hooded Neck Black T-Shirt
Tees Collection,LSTTSHFFFYUDGGFBHZSVZQRXQ,449,"1,299",TSHFFFYUDGGFBHZS,http://flipkart.com/tees-collection-solid-men-asymmetric-neck-black-t-shirt/p/itmfff24hfef7ph2,Solid Men Asymmetric Neck Black T-Shirt
U.S. Polo Assn,LSTTSHFBDDJHDFYFB3TJLPT6O,"1,049","1,799",TSHFBDDJHDFYFB3T,http://flipkart.com/u-s-polo-assn-solid-men-neck-multicolor-t-shirt/p/itmfbddjvkdtnju6,Solid Men Polo Neck Multicolor T-Shirt
Weardo,LSTTSHDXZA6W5U3HZD7LVC46J,318,699,TSHDXZA6W5U3HZD7,http://flipkart.com/weardo-solid-men-polo-neck-black-t-shirt/p/itmdxza7qetsghuy,Solid Men Polo Neck Black T-Shirt
Levi's,LSTTSHF7WVCTW78BECBPD9UAN,799,999,TSHF7WVCTW78BECB,http://flipkart.com/levi-s-printed-men-round-crew-black-t-shirt/p/itmf7wveer4r44xn,Printed Men Round or Crew Black T-Shirt
Helmont,LSTTSHFMMYYGGT45TKUUQGL9D,299,999,TSHFMMYYGGT45TKU,http://flipkart.com/helmont-solid-men-hooded-neck-grey-t-shirt/p/itmdce20323580c9,Solid Men Hooded Neck Grey T-Shirt
Gritstones,LSTTSHFHF5PCCJFZBBF04ULBE,399,"1,199",TSHFHF5PCCJFZBBF,http://flipkart.com/gritstones-tie-dye-men-hooded-neck-white-blue-t-shirt/p/itmfhfk2ypheszmz,"Tie & Dye Men Hooded Neck White, Blue T-Shirt"
ADIDAS,LSTTSHFEFDHVDQMFFQGFHYIMK,"1,199","1,599",TSHFEFDHVDQMFFQG,http://flipkart.com/adidas-sporty-men-round-neck-white-t-shirt/p/itmfefdm2bdqpvzr,Sporty Men Round Neck White T-Shirt
Vintage Clubwear,LSTTSHFHTTGFWRT7P5WFIIOA7,234,799,TSHFHTTGFWRT7P5W,http://flipkart.com/vintage-clubwear-printed-men-round-neck-white-t-shirt/p/itmfhw6bhrbjeack,Printed Men Round Neck White T-Shirt
Metronaut,LSTTSHFNXZFDPJB5ZYB8A5UOG,449,999,TSHFNXZFDPJB5ZYB,http://flipkart.com/metronaut-washed-men-round-neck-green-t-shirt/p/itm18795a159dda9,Washed Men Round Neck Green T-Shirt
Metronaut,LSTTSHFCG4YD93PHEB2J5N1QL,764,"1,699",TSHFCG4YD93PHEB2,http://flipkart.com/metronaut-solid-men-round-neck-green-blue-black-t-shirt/p/itmfcg4yhdjcndzx,"Solid Men Round Neck Green, Blue, Black T-Shirt"
DIFFERENCE OF OPINION,LSTTSHENMRH2D3HWZEBTBFDZF,449,999,TSHENMRH2D3HWZEB,http://flipkart.com/difference-opinion-striped-men-round-neck-grey-t-shirt/p/itmf9zd7mk3hx2jc,Striped Men Round Neck Grey T-Shirt
Rezalia,LSTTSHFHQYT2YHZBGU7GGH2R8,209,949,TSHFHQYT2YHZBGU7,http://flipkart.com/rezalia-color-block-men-v-neck-maroon-black-t-shirt/p/itmfgya5kgn8gfur,"Color Block Men V Neck Maroon, Black T-Shirt"
Billion,LSTTSHEVPYJRTXH4ZQMYDDX1X,279,799,TSHEVPYJRTXH4ZQM,http://flipkart.com/billion-perfectfit-solid-men-v-neck-black-grey-t-shirt/p/itmf3yw6yf6jnrhg,"PerfectFit Solid Men V-Neck Black, Grey T-Shirt"
SCATCHITE,LSTTSHFGGUZCK8QQCZP73SYRV,721,"2,997",TSHFGGUZCK8QQCZP,http://flipkart.com/scatchite-checkered-men-round-neck-white-t-shirt/p/itmfgjyhnzgrewdk,Checkered Men Round Neck White T-Shirt
BELTLY,LSTTSHFZH5STDNFHFACMOK7LP,275,699,TSHFZH5STDNFHFAC,http://flipkart.com/beltly-solid-men-round-neck-light-green-t-shirt/p/itmd2bbe24568a7f,Solid Men Round Neck Light Green T-Shirt
Seven Rocks,LSTTSHFJPFDY5YYJH96YS14R5,456,"1,299",TSHFJPFDY5YYJH96,http://flipkart.com/seven-rocks-color-block-men-polo-neck-maroon-t-shirt/p/itm5e25393dab04f,Color Block Men Polo Neck Maroon T-Shirt
Metronaut,LSTTSHFC9JZSFJUGXGVWR4FE6,269,599,TSHFC9JZSFJUGXGV,http://flipkart.com/metronaut-solid-men-round-neck-blue-t-shirt/p/itmfc9kyzuwbhvsy,Solid Men Round Neck Blue T-Shirt
UZEE,LSTTSHFHMYYK4YQUDZGUWLGGK,263,999,TSHFHMYYK4YQUDZG,http://flipkart.com/uzee-printed-men-round-neck-yellow-t-shirt/p/itmfhnmzf3w6ufpu,Printed Men Round Neck Yellow T-Shirt
Billion,LSTTSHFMZ9QTAGHZJMNJP0PHW,404,899,TSHFMZ9QTAGHZJMN,http://flipkart.com/billion-solid-men-round-neck-green-t-shirt/p/itmfd63b5c1f32e2,Solid Men Round Neck Green T-Shirt
Metronaut,LSTTSHFDYJUEARUHJVR6UNSC6,449,999,TSHFDYJUEARUHJVR,http://flipkart.com/metronaut-solid-men-polo-neck-red-t-shirt/p/itmfdyjuycysyhzr,Solid Men Polo Neck Red T-Shirt
Tripr,LSTTSHFNXH4X65MZDJCJVFDP6,289,"1,399",TSHFNXH4X65MZDJC,http://flipkart.com/tripr-printed-men-round-neck-dark-blue-t-shirt/p/itm5ca9ba351c4f3,Printed Men Round Neck Dark Blue T-Shirt
Metronaut,LSTTSHFDYJUHZHQZPBZERCGAI,449,999,TSHFDYJUHZHQZPBZ,http://flipkart.com/metronaut-solid-men-polo-neck-white-t-shirt/p/itmfdyjuzce7zngz,Solid Men Polo Neck White T-Shirt
Metronaut,LSTTSHFCG4YFQM7GYQMCN1GHL,494,"1,099",TSHFCG4YFQM7GYQM,http://flipkart.com/metronaut-solid-men-polo-neck-dark-blue-t-shirt/p/itmfcg4ytcfqd7vh,Solid Men Polo Neck Dark Blue T-Shirt
LEWEL,LSTTSHFG8ZVFNX96GZJDMDDZF,449,"1,999",TSHFG8ZVFNX96GZJ,http://flipkart.com/lewel-solid-men-hooded-neck-red-black-grey-t-shirt/p/itmf0a21631ebd8d,"Solid Men Hooded Neck Red, Black, Grey T-Shirt"
Duke,LSTTSHF8B86VWAFSCVDWXYGRT,760,895,TSHF8B86VWAFSCVD,http://flipkart.com/duke-graphic-print-men-round-crew-multicolor-t-shirt/p/itmf8bb2a8hekbtu,Graphic Print Men Round or Crew Multicolor T-Shirt
FLEXIMAA,LSTTSHEHZNBBUSB7EWZFVDA69,697,"2,999",TSHEHZNBBUSB7EWZ,http://flipkart.com/fleximaa-solid-men-polo-neck-dark-blue-maroon-t-shirt/p/itmez6wfy5tf8qmz,"Solid Men Polo Neck Dark Blue, Maroon T-Shirt"
Diwazzo,LSTTSHFNQ394QYUKUWXHJDS7S,299,999,TSHFNQ394QYUKUWX,http://flipkart.com/diwazzo-color-block-men-round-neck-light-green-t-shirt/p/itm419942c5d7882,Color Block Men Round Neck Light Green T-Shirt
FastColors,LSTTSHFQ33UHNZZ6ZH6NYD8YP,401,"1,999",TSHFQ33UHNZZ6ZH6,http://flipkart.com/fastcolors-color-block-men-round-neck-white-black-t-shirt/p/itm03fa98be42e4a,"Color Block Men Round Neck White, Black T-Shirt"
Weardo,LSTTSHE8PY6ZXFVFZ5HG8F1II,798,"2,097",TSHE8PY6ZXFVFZ5H,http://flipkart.com/weardo-solid-men-polo-neck-green-blue-black-t-shirt/p/itmez7y4gqjyywhr,"Solid Men Polo Neck Green, Blue, Black T-Shirt"
Smartees,LSTTSHFPYZC8GH58V2HNLROBY,299,999,TSHFPYZC8GH58V2H,http://flipkart.com/smartees-color-block-men-round-neck-white-t-shirt/p/itm13aa6b5abd6fc,Color Block Men Round Neck White T-Shirt
Maniac,LSTTSHFEYZMPQTZY7J7VKW7IE,332,869,TSHFEYZMPQTZY7J7,http://flipkart.com/maniac-printed-men-round-neck-white-t-shirt/p/itmb5edd45939b6d,Printed Men Round Neck White T-Shirt
Duke,LSTTSHFCTPMTVAE5HBFMYEZDS,796,995,TSHFCTPMTVAE5HBF,http://flipkart.com/duke-printed-men-round-neck-red-blue-yellow-t-shirt/p/itmfctpmafhkdhjy,"Printed Men Round Neck Red, Blue, Yellow T-Shirt"
FastColors,LSTTSHFJWAUSFHD4DSBA7W1FS,333,"1,999",TSHFJWAUSFHD4DSB,http://flipkart.com/fastcolors-solid-men-round-neck-dark-blue-black-yellow-t-shirt/p/itm6ed306b23fe7d,"Solid Men Round Neck Dark Blue, Black, Yellow T-Shirt"
Seven Rocks,LSTTSHFQFY8H6R46ZSG2IVZOH,426,"1,299",TSHFQFY8H6R46ZSG,http://flipkart.com/seven-rocks-color-block-men-polo-neck-multicolor-t-shirt/p/itm3055e68e46f18,Color Block Men Polo Neck Multicolor T-Shirt
FastColors,LSTTSHFBQHVZMHDRDKWJ79H21,333,"1,999",TSHFBQHVZMHDRDKW,http://flipkart.com/fastcolors-solid-men-mandarin-collar-white-black-t-shirt/p/itm3abe1e4d09856,"Solid Men Mandarin Collar White, Black T-Shirt"
Maniac,LSTTSHFEYZBYHFRERXDETCQ16,341,949,TSHFEYZBYHFRERXD,http://flipkart.com/maniac-solid-men-s-black-yellow-t-shirt/p/itmfezk5necchhjy,"Solid Men s Black, Yellow T-Shirt"
Seven Rocks,LSTTSHF67T9YZE4ZRCXSEKLHF,417,"1,299",TSHF67T9YZE4ZRCX,http://flipkart.com/seven-rocks-checkered-men-polo-neck-light-blue-blue-t-shirt/p/itmf67vqgf4uyhx9,"Checkered Men Polo Neck Light Blue, Blue T-Shirt"
Veirdo,LSTTSHEPGGFDGDYMVCYYZG6CR,299,599,TSHEPGGFDGDYMVCY,http://flipkart.com/veirdo-printed-men-round-neck-white-t-shirt/p/itmepgg6mpq7gxnm,Printed Men Round Neck White T-Shirt
SHAPPHR,LSTTSHFSCMJPHZE7EKFLJEMC4,349,"1,599",TSHFSCMJPHZE7EKF,http://flipkart.com/shapphr-color-block-men-round-neck-green-t-shirt/p/itmaad886b1c308f,Color Block Men Round Neck Green T-Shirt
FastColors,LSTTSHFK6WP8A5ZS4HHLNIV04,620,"2,999",TSHFK6WP8A5ZS4HH,http://flipkart.com/fastcolors-solid-men-round-neck-white-blue-yellow-t-shirt/p/itm2f8d778508881,"Solid Men Round Neck White, Blue, Yellow T-Shirt"
KAY DEE,LSTTSHFZGFNVAMBWSUZ2VXXM8,284,"1,299",TSHFZGFNVAMBWSUZ,http://flipkart.com/kay-dee-color-block-men-hooded-neck-white-black-t-shirt/p/itmec4e6d3e822d9,"Color Block Men Hooded Neck White, Black T-Shirt"
Maniac,LSTTSHFZD73QKSAU4TTXNJMAH,479,"1,249",TSHFZD73QKSAU4TT,http://flipkart.com/maniac-color-block-men-hooded-neck-black-yellow-t-shirt/p/itm6942a5335d2f7,"Color Block Men Hooded Neck Black, Yellow T-Shirt"
Tripr,LSTTSHFCCYMGBEHHF4XWTZWUY,379,899,TSHFCCYMGBEHHF4X,http://flipkart.com/tripr-graphic-print-men-round-neck-black-t-shirt/p/itmfcfahkksfuffz,Graphic Print Men Round Neck Black T-Shirt
Wexford,LSTTSHEN97FKV9RWMJYM6L2JH,440,799,TSHEN97FKV9RWMJY,http://flipkart.com/wexford-striped-men-polo-neck-multicolor-t-shirt/p/itmez6mdn7k4ggap,Striped Men Polo Neck Multicolor T-Shirt
Road Trip Fashions,LSTTSHFJF45XWU3DPHHZ8OQEU,199,999,TSHFJF45XWU3DPHH,http://flipkart.com/road-trip-fashions-self-design-men-round-neck-black-t-shirt/p/itm735c5db96e4ee,Self Design Men Round Neck Black T-Shirt
Diwazzo,LSTTSHFPVSRCNRZR4YWEUYKVT,284,999,TSHFPVSRCNRZR4YW,http://flipkart.com/diwazzo-color-block-men-round-neck-blue-t-shirt/p/itmefd5410a6c41e,Color Block Men Round Neck Blue T-Shirt
Mode Rebel,LSTTSHFJFYTJQ46HGDKFVKRXB,698,"2,449",TSHFJFYTJQ46HGDK,http://flipkart.com/mode-rebel-graphic-print-men-round-neck-multicolor-t-shirt/p/itm59aadc87e4632,Graphic Print Men Round Neck Multicolor T-Shirt
UZEE,LSTTSHFP522HWWTEVRZMDXQPI,284,"1,499",TSHFP522HWWTEVRZ,http://flipkart.com/uzee-printed-men-round-neck-yellow-t-shirt/p/itme9f3987ad45ec,Printed Men Round Neck Yellow T-Shirt
Wexford,LSTTSHEN8TADMJYHAVJD5GGU5,440,799,TSHEN8TADMJYHAVJ,http://flipkart.com/wexford-striped-men-polo-neck-multicolor-t-shirt/p/itmez6mdn7k4ggap,Striped Men Polo Neck Multicolor T-Shirt
Fuel2Fashion,LSTTSHFPCWURBNNK53FTMQ9AS,299,799,TSHFPCWURBNNK53F,http://flipkart.com/fuel2fashion-color-block-men-round-neck-yellow-t-shirt/p/itmad48494b5b488,Color Block Men Round Neck Yellow T-Shirt
Metronaut,LSTTSHFCG4YFQM7GYQMCN1GHL,494,"1,099",TSHFCG4YFQM7GYQM,http://flipkart.com/metronaut-solid-men-polo-neck-dark-blue-t-shirt/p/itmfcg4ytcfqd7vh,Solid Men Polo Neck Dark Blue T-Shirt
Road Trip Fashions,LSTTSHFJF459MEXZFV9LR6AED,199,999,TSHFJF459MEXZFV9,http://flipkart.com/road-trip-fashions-self-design-men-round-neck-white-t-shirt/p/itmf20cea551baa3,Self Design Men Round Neck White T-Shirt
Kay Dee,LSTTSHFJV7RGTUYG2WXASWE76,284,"1,199",TSHFJV7RGTUYG2WX,http://flipkart.com/kay-dee-solid-men-hooded-neck-yellow-t-shirt/p/itm6d9ee84f71ea4,Solid Men Hooded Neck Yellow T-Shirt
Metronaut,LSTTSHFFDHHWZCNSNZS1HL5AS,359,799,TSHFFDHHWZCNSNZS,http://flipkart.com/metronaut-solid-men-polo-neck-blue-t-shirt/p/itmffdhhacyugzb9,Solid Men Polo Neck Blue T-Shirt
Reya,LSTTSHFD4TEP9CDQTHQLOMJJA,298,"1,499",TSHFD4TEP9CDQTHQ,http://flipkart.com/reya-color-block-men-round-neck-white-blue-t-shirt/p/itmfe8z3rscvartr,"Color Block Men Round Neck White, Blue T-Shirt"
Young Trendz,LSTTSHEG54PHARHE5QPPVNHPQ,284,699,TSHEG54PHARHE5QP,http://flipkart.com/young-trendz-printed-men-round-crew-maroon-t-shirt/p/itmf3yrrykuzghga,Printed Men Round or Crew Maroon T-Shirt
Weardo,LSTTSHE8PY6ZXFVFZ5HG8F1II,798,"2,097",TSHE8PY6ZXFVFZ5H,http://flipkart.com/weardo-solid-men-polo-neck-green-blue-black-t-shirt/p/itmez7y4gqjyywhr,"Solid Men Polo Neck Green, Blue, Black T-Shirt"
Aelomart,LSTTSHFMUPTBDSGJA9PRGCHU2,449,"1,499",TSHFMUPTBDSGJA9P,http://flipkart.com/aelomart-self-design-men-round-neck-maroon-black-t-shirt/p/itm1174251815a5b,"Self Design Men Round Neck Maroon, Black T-Shirt"
Young Trendz,LSTTSHEGM43ZPTKXGVUZ8WUZM,284,799,TSHEGM43ZPTKXGVU,http://flipkart.com/young-trendz-printed-men-round-neck-orange-t-shirt/p/itmez7fbxetxmhfp,Printed Men Round Neck Orange T-Shirt
SHAPPHR,LSTTSHFM6J6BS3HWHHTKJBANO,284,"1,199",TSHFM6J6BS3HWHHT,http://flipkart.com/shapphr-solid-men-hooded-neck-black-t-shirt/p/itm4b6db5a3911d7,Solid Men Hooded Neck Black T-Shirt
FastColors,LSTTSHFJWAUSFHD4DSBA7W1FS,333,"1,999",TSHFJWAUSFHD4DSB,http://flipkart.com/fastcolors-solid-men-round-neck-dark-blue-black-yellow-t-shirt/p/itm6ed306b23fe7d,"Solid Men Round Neck Dark Blue, Black, Yellow T-Shirt"
Gritstones,LSTTSHERJFN8BMRWRZSQ6CD7I,349,899,TSHERJFN8BMRWRZS,http://flipkart.com/gritstones-solid-men-hooded-black-t-shirt/p/itmf3ytgwnxhzzkd,Solid Men Hooded Black T-Shirt
Billion,LSTTSHEVPYJWNZY4JDUEODX7W,899,"1,999",TSHEVPYJWNZY4JDU,http://flipkart.com/billion-perfectfit-striped-men-round-crew-multicolor-t-shirt/p/itmf3ywygdr5r5rk,PerfectFit Striped Men Round or Crew Multicolor T-Shirt
Try This,LSTTSHFSGTNP3MHKJCPQPUMTM,335,999,TSHFSGTNP3MHKJCP,http://flipkart.com/try-color-block-men-round-neck-black-t-shirt/p/itm043d88ce21de3,Color Block Men Round Neck Black T-Shirt
RodZen,LSTTSHFHFAWHCRGPURFV9IFKM,458,"1,499",TSHFHFAWHCRGPURF,http://flipkart.com/rodzen-striped-men-round-neck-grey-t-shirt/p/itm0cf326e13229c,Striped Men Round Neck Grey T-Shirt
JORKK,LSTTSHFDCGFDCWBGGJEN0X8RT,249,449,TSHFDCGFDCWBGGJE,http://flipkart.com/jorkk-printed-men-round-neck-black-t-shirt/p/itmfdcgugfgefmr2,Printed Men Round Neck Black T-Shirt
Tripr,LSTTSHFNJFXTWSRGSTXCJODPP,401,899,TSHFNJFXTWSRGSTX,http://flipkart.com/tripr-color-block-men-v-neck-dark-blue-grey-t-shirt/p/itmf259960cba6c3,"Color Block Men V Neck Dark Blue, Grey T-Shirt"
DIFFERENCE OF OPINION,LSTTSHF9HHYX9NJPYVNCUMA5B,449,"1,099",TSHF9HHYX9NJPYVN,http://flipkart.com/difference-opinion-striped-men-round-neck-white-t-shirt/p/itmf9hwmywttdsqe,Striped Men Round Neck White T-Shirt
Try This,LSTTSHFFWKA5GZGTNM20TCUSJ,461,"1,299",TSHFFWKA5GZGTNM2,http://flipkart.com/try-color-block-men-polo-neck-maroon-blue-t-shirt/p/itmffwnfzhzdfffn,"Color Block Men Polo Neck Maroon, Blue T-Shirt"
The EG Store,LSTTSHF86QHE5ZSNDDZTFTPPL,328,799,TSHF86QHE5ZSNDDZ,http://flipkart.com/eg-store-striped-men-scoop-neck-black-t-shirt/p/itmcd61f90d42278,Striped Men Scoop Neck Black T-Shirt
Campus Sutra,LSTTSHFKYMHGERWKDAND906WN,540,999,TSHFKYMHGERWKDAN,http://flipkart.com/campus-sutra-tie-dye-men-polo-neck-blue-t-shirt/p/itm355ba9c30b95d,Tie & Dye Men Polo Neck Blue T-Shirt
SHAPPHR,LSTTSHFSCMJDCX2GUYZISFXQ6,349,"1,599",TSHFSCMJDCX2GUYZ,http://flipkart.com/shapphr-color-block-men-round-neck-yellow-t-shirt/p/itm8a309154842e6,Color Block Men Round Neck Yellow T-Shirt
Tripr,LSTTSHFNGTVUJXW2D9JVJUY9M,401,899,TSHFNGTVUJXW2D9J,http://flipkart.com/tripr-striped-men-v-neck-maroon-grey-t-shirt/p/itmb04e800f0d929,"Striped Men V Neck Maroon, Grey T-Shirt"
Diwazzo,LSTTSHFPUNMXGPFXNFC560WBJ,284,999,TSHFPUNMXGPFXNFC,http://flipkart.com/diwazzo-color-block-men-round-neck-pink-t-shirt/p/itm8ddb7cbffa514,Color Block Men Round Neck Pink T-Shirt
Try This,LSTTSHF5FVZAZQGAY7DRWOXMT,384,999,TSHF5FVZAZQGAY7D,http://flipkart.com/try-solid-men-turtle-neck-black-t-shirt/p/itmf8s23bcgxvnbt,Solid Men Turtle Neck Black T-Shirt
COBIO MAN,LSTTSHFEN7YTWTRG3ZP3ULN0Y,310,999,TSHFEN7YTWTRG3ZP,http://flipkart.com/cobio-man-graphic-print-men-round-neck-yellow-t-shirt/p/itmbe2e409810caf,Graphic Print Men Round Neck Yellow T-Shirt
Peter England University,LSTTSHFKYBUGV9VHMZFMX0D5D,494,899,TSHFKYBUGV9VHMZF,http://flipkart.com/peter-england-university-solid-men-polo-neck-light-green-t-shirt/p/itmce96b8857b671,Solid Men Polo Neck Light Green T-Shirt
SCATCHITE,LSTTSHFEY3BQBYQAXFD47S2BS,269,999,TSHFEY3BQBYQAXFD,http://flipkart.com/scatchite-solid-men-round-neck-grey-t-shirt/p/itmfey6aa6gahnkz,Solid Men Round Neck Grey T-Shirt
FastColors,LSTTSHFK6WP8A5ZS4HHLNIV04,620,"2,999",TSHFK6WP8A5ZS4HH,http://flipkart.com/fastcolors-solid-men-round-neck-white-blue-yellow-t-shirt/p/itm2f8d778508881,"Solid Men Round Neck White, Blue, Yellow T-Shirt"
Tripr,LSTTSHFK52C752GKUYKCFIR8V,401,"1,999",TSHFK52C752GKUYK,http://flipkart.com/tripr-color-block-men-polo-neck-multicolor-t-shirt/p/itmf3c1c6788b99f,Color Block Men Polo Neck Multicolor T-Shirt
Seven Rocks,LSTTSHFMGKGXGWTFZNHX3GCVZ,379,"1,299",TSHFMGKGXGWTFZNH,http://flipkart.com/seven-rocks-striped-men-s-grey-t-shirt/p/itm5cd8918905bc8,Striped Men s Grey T-Shirt
Duke,LSTTSHF8B85WUYAMTZPAUCSAD,895,,TSHF8B85WUYAMTZP,http://flipkart.com/duke-graphic-print-men-round-crew-multicolor-t-shirt/p/itmf8bb2s3vynkpz,Graphic Print Men Round or Crew Multicolor T-Shirt
Wexford,LSTTSHEN97FKV9RWMJYM6L2JH,440,799,TSHEN97FKV9RWMJY,http://flipkart.com/wexford-striped-men-polo-neck-multicolor-t-shirt/p/itmez6mdn7k4ggap,Striped Men Polo Neck Multicolor T-Shirt
KAY S APPARELS,LSTTSHF566YTJPDRE9VQDYFDD,299,899,TSHF566YTJPDRE9V,http://flipkart.com/kay-s-apparels-solid-men-hooded-neck-maroon-t-shirt/p/itmf56hkwhxcc2ku,Solid Men Hooded Neck Maroon T-Shirt
Try This,LSTTSHFKTHYYEXZJTY5VNFTJV,345,999,TSHFKTHYYEXZJTY5,http://flipkart.com/try-color-block-men-round-neck-black-beige-t-shirt/p/itmdb2935d5da357,"Color Block Men Round Neck Black, Beige T-Shirt"
Seven Rocks,LSTTSHFEZCHGYG68M7HYXURJZ,379,"1,299",TSHFEZCHGYG68M7H,http://flipkart.com/seven-rocks-striped-men-round-neck-dark-blue-white-orange-t-shirt/p/itmfezdvmnhs9zgz,"Striped Men Round Neck Dark Blue, White, Orange T-Shirt"
Diwazzo,LSTTSHFNHGYEEGZPXXJMDY7RU,299,999,TSHFNHGYEEGZPXXJ,http://flipkart.com/diwazzo-solid-men-round-neck-green-t-shirt/p/itm4f9ff66ea891b,Solid Men Round Neck Green T-Shirt
Reya,LSTTSHFKYKBM8SNH7KY0MAXLY,326,"1,499",TSHFKYKBM8SNH7KY,http://flipkart.com/reya-solid-men-mandarin-collar-black-t-shirt/p/itm4d0b5a7293a30,Solid Men Mandarin Collar Black T-Shirt
